[0.000000] (-) TimerEvent: {}
[0.550459] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_rviz_plugins_generate_messages_nodejs\n'}
[0.554167] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_rviz_plugins_generate_messages_py\n'}
[0.563694] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_rviz_plugins_gencfg\n'}
[0.567500] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_rviz_plugins_generate_messages_lisp\n'}
[0.570202] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target visualization_msgs_generate_messages_nodejs\n'}
[0.572026] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target visualization_msgs_generate_messages_py\n'}
[0.588009] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target vector_map_server_generate_messages_cpp\n'}
[0.588321] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target rviz_generate_messages_lisp\n'}
[0.590497] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_recognition_utils_gencfg\n'}
[0.602314] (-) TimerEvent: {}
[0.643758] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target visualization_msgs_generate_messages_eus\n'}
[0.679411] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf2_msgs_generate_messages_cpp\n'}
[0.681475] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf2_msgs_generate_messages_nodejs\n'}
[0.688160] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_generate_messages_py\n'}
[0.695024] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf_generate_messages_lisp\n'}
[0.697434] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target map_msgs_generate_messages_cpp\n'}
[0.701082] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf2_msgs_generate_messages_py\n'}
[0.702395] (-) TimerEvent: {}
[0.704788] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf_generate_messages_py\n'}
[0.711818] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target dynamic_reconfigure_generate_messages_cpp\n'}
[0.715537] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_generate_messages_cpp\n'}
[0.717425] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf_generate_messages_nodejs\n'}
[0.761599] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target geometry_msgs_generate_messages_py\n'}
[0.802506] (-) TimerEvent: {}
[0.802821] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target roscpp_generate_messages_cpp\n'}
[0.816255] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target vector_map_server_generate_messages_eus\n'}
[0.824363] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target sensor_msgs_generate_messages_nodejs\n'}
[0.827567] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target rosgraph_msgs_generate_messages_eus\n'}
[0.827794] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target pcl_msgs_generate_messages_eus\n'}
[0.829826] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_recognition_msgs_generate_messages_lisp\n'}
[0.838038] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_recognition_msgs_generate_messages_eus\n'}
[0.852489] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_msgs_generate_messages_py\n'}
[0.869154] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target autoware_msgs_generate_messages_py\n'}
[0.876971] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nodelet_generate_messages_lisp\n'}
[0.902620] (-) TimerEvent: {}
[0.902978] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_hark_msgs_generate_messages_lisp\n'}
[0.939758] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target sensor_msgs_generate_messages_eus\n'}
[0.956206] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target rosgraph_msgs_generate_messages_cpp\n'}
[0.957733] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target sensor_msgs_generate_messages_cpp\n'}
[0.959889] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target topic_tools_generate_messages_cpp\n'}
[0.964077] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_msgs_generate_messages_nodejs\n'}
[0.972422] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target autoware_msgs_generate_messages_cpp\n'}
[0.973986] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_recognition_msgs_generate_messages_py\n'}
[1.002030] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target sensor_msgs_generate_messages_py\n'}
[1.002683] (-) TimerEvent: {}
[1.002887] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nodelet_generate_messages_py\n'}
[1.003616] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_msgs_generate_messages_cpp\n'}
[1.036818] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_footstep_msgs_generate_messages_py\n'}
[1.077372] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nav_msgs_generate_messages_nodejs\n'}
[1.086219] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target geometry_msgs_generate_messages_nodejs\n'}
[1.088202] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target geometry_msgs_generate_messages_eus\n'}
[1.088558] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target roscpp_generate_messages_nodejs\n'}
[1.088833] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_msgs_generate_messages_lisp\n'}
[1.102804] (-) TimerEvent: {}
[1.113180] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_rviz_plugins_generate_messages_cpp\n'}
[1.118077] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_rviz_plugins_generate_messages_eus\n'}
[1.128602] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target geometry_msgs_generate_messages_lisp\n'}
[1.151448] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target pcl_msgs_generate_messages_py\n'}
[1.155334] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_generate_messages_eus\n'}
[1.162435] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_generate_messages_lisp\n'}
[1.202567] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target topic_tools_generate_messages_eus\n'}
[1.202783] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target autoware_msgs_generate_messages_lisp\n'}
[1.202890] (-) TimerEvent: {}
[1.207094] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target geometry_msgs_generate_messages_cpp\n'}
[1.218775] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target autoware_msgs_generate_messages_eus\n'}
[1.232954] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target pcl_msgs_generate_messages_cpp\n'}
[1.260612] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_msgs_generate_messages_eus\n'}
[1.261507] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target visualization_msgs_generate_messages_lisp\n'}
[1.274263] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_footstep_msgs_generate_messages_eus\n'}
[1.285218] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target autoware_msgs_generate_messages_nodejs\n'}
[1.303007] (-) TimerEvent: {}
[1.306168] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_msgs_generate_messages_py\n'}
[1.317767] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target visualization_msgs_generate_messages_cpp\n'}
[1.326352] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target vector_map_server_generate_messages_lisp\n'}
[1.348700] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_footstep_msgs_generate_messages_lisp\n'}
[1.361898] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_footstep_msgs_generate_messages_nodejs\n'}
[1.364398] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf2_msgs_generate_messages_eus\n'}
[1.376989] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nav_msgs_generate_messages_eus\n'}
[1.403114] (-) TimerEvent: {}
[1.407365] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target grid_map_msgs_generate_messages_nodejs\n'}
[1.411140] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_srvs_generate_messages_cpp\n'}
[1.426820] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_srvs_generate_messages_eus\n'}
[1.431540] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_msgs_generate_messages_lisp\n'}
[1.452918] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target grid_map_msgs_generate_messages_lisp\n'}
[1.466866] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_recognition_msgs_generate_messages_nodejs\n'}
[1.483099] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target roscpp_generate_messages_lisp\n'}
[1.492465] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target rosgraph_msgs_generate_messages_nodejs\n'}
[1.493171] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target grid_map_msgs_generate_messages_eus\n'}
[1.503218] (-) TimerEvent: {}
[1.511096] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target rosgraph_msgs_generate_messages_lisp\n'}
[1.513855] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target vector_map_server_generate_messages_py\n'}
[1.545324] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target roscpp_generate_messages_eus\n'}
[1.561152] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_msgs_generate_messages_eus\n'}
[1.568126] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target rosgraph_msgs_generate_messages_py\n'}
[1.573688] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target roscpp_generate_messages_py\n'}
[1.603330] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_hark_msgs_generate_messages_cpp\n'}
[1.603569] (-) TimerEvent: {}
[1.606199] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target grid_map_msgs_generate_messages_cpp\n'}
[1.613269] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nav_msgs_generate_messages_cpp\n'}
[1.614911] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target grid_map_msgs_generate_messages_py\n'}
[1.625512] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target sensor_msgs_generate_messages_lisp\n'}
[1.670956] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nav_msgs_generate_messages_lisp\n'}
[1.676298] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target pcl_msgs_generate_messages_nodejs\n'}
[1.684876] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target dynamic_reconfigure_gencfg\n'}
[1.703684] (-) TimerEvent: {}
[1.705354] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nav_msgs_generate_messages_py\n'}
[1.718123] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf2_msgs_generate_messages_lisp\n'}
[1.719201] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_recognition_msgs_generate_messages_cpp\n'}
[1.722861] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target _catkin_empty_exported_target\n'}
[1.733497] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_srvs_generate_messages_nodejs\n'}
[1.733755] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_srvs_generate_messages_lisp\n'}
[1.762088] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target std_srvs_generate_messages_py\n'}
[1.767314] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target topic_tools_generate_messages_lisp\n'}
[1.803791] (-) TimerEvent: {}
[1.811220] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target topic_tools_generate_messages_nodejs\n'}
[1.821056] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target nodelet_topic_tools_gencfg\n'}
[1.832553] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target map_msgs_generate_messages_nodejs\n'}
[1.839167] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_msgs_generate_messages_nodejs\n'}
[1.844442] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target topic_tools_generate_messages_py\n'}
[1.850938] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target pcl_msgs_generate_messages_lisp\n'}
[1.853651] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target tf_generate_messages_cpp\n'}
[1.859583] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_generate_messages_nodejs\n'}
[1.862508] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target jsk_footstep_msgs_generate_messages_cpp\n'}
[1.869718] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 20%] Built target actionlib_msgs_generate_messages_cpp\n'}
[1.903905] (-) TimerEvent: {}
[2.004140] (-) TimerEvent: {}
[2.104393] (-) TimerEvent: {}
[2.204685] (-) TimerEvent: {}
[2.237042] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu(1064): warning: result of call is not used\n'}
[2.237228] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\n'}
[2.237291] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu(1088): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.237415] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\n'}
[2.237476] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu(1138): warning: result of call is not used\n'}
[2.237532] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\n'}
[2.304801] (-) TimerEvent: {}
[2.405023] (-) TimerEvent: {}
[2.505240] (-) TimerEvent: {}
[2.605519] (-) TimerEvent: {}
[2.705761] (-) TimerEvent: {}
[2.806000] (-) TimerEvent: {}
[2.906301] (-) TimerEvent: {}
[3.006568] (-) TimerEvent: {}
[3.106816] (-) TimerEvent: {}
[3.207042] (-) TimerEvent: {}
[3.307296] (-) TimerEvent: {}
[3.407554] (-) TimerEvent: {}
[3.507809] (-) TimerEvent: {}
[3.608057] (-) TimerEvent: {}
[3.708325] (-) TimerEvent: {}
[3.808600] (-) TimerEvent: {}
[3.846968] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu(1064): warning: result of call is not used\n'}
[3.847175] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\n'}
[3.847314] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu(1088): warning: conversion from a string literal to "char *" is deprecated\n'}
[3.847391] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\n'}
[3.847448] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu(1138): warning: result of call is not used\n'}
[3.847502] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\n'}
[3.908723] (-) TimerEvent: {}
[4.008987] (-) TimerEvent: {}
[4.109221] (-) TimerEvent: {}
[4.209515] (-) TimerEvent: {}
[4.309771] (-) TimerEvent: {}
[4.410000] (-) TimerEvent: {}
[4.486375] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu: In function \xe2\x80\x98void get_deadlines(char*)\xe2\x80\x99:\n'}
[4.486569] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu:1137:19: warning: comparison between signed and unsigned integer expressions [-Wsign-compare]\n'}
[4.486640] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   for(int i = 0; i < sizeof(deadline_list_)/sizeof(long long int); i++){\n'}
[4.486697] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'                 ~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\n'}
[4.486753] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu:1140:29: warning: format \xe2\x80\x98%llu\xe2\x80\x99 expects argument of type \xe2\x80\x98long long unsigned int*\xe2\x80\x99, but argument 3 has type \xe2\x80\x98long long int\xe2\x80\x99 [-Wformat=]\n'}
[4.486813] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     sscanf(buf, "%llu", deadline);\n'}
[4.486867] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'                             ^\n'}
[4.486919] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu:1144:19: warning: comparison between signed and unsigned integer expressions [-Wsign-compare]\n'}
[4.486978] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   for(int i = 0; i < sizeof(deadline_list_)/sizeof(long long int); i++){\n'}
[4.487030] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'                 ~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\n'}
[4.510121] (-) TimerEvent: {}
[4.606528] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu: In function \xe2\x80\x98void get_scheduler_pid()\xe2\x80\x99:\n'}
[4.606751] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu:1064:7: warning: ignoring return value of \xe2\x80\x98int fscanf(FILE*, const char*, ...)\xe2\x80\x99, declared with attribute warn_unused_result [-Wunused-result]\n'}
[4.606839] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'       fscanf(scheduler_fp, "%d", &scheduler_pid_);\n'}
[4.606898] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'       ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\n'}
[4.606953] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu: In function \xe2\x80\x98void get_deadlines(char*)\xe2\x80\x99:\n'}
[4.607018] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu:1138:6: warning: ignoring return value of \xe2\x80\x98char* fgets(char*, int, FILE*)\xe2\x80\x99, declared with attribute warn_unused_result [-Wunused-result]\n'}
[4.607074] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     fgets(buf, 1024, fp);\n'}
[4.607127] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     ~^~~~~~~~~~~~~~~\n'}
[4.610219] (-) TimerEvent: {}
[4.710423] (-) TimerEvent: {}
[4.810679] (-) TimerEvent: {}
[4.861321] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/gpu_euclidean_clustering.cu:1140:7: warning: \xe2\x80\x98deadline\xe2\x80\x99 is used uninitialized in this function [-Wuninitialized]\n'}
[4.861467] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     sscanf(buf, "%llu", deadline);\n'}
[4.861528] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     ~~^~~~~~~~~~~~~~~~~~~~~~~\n'}
[4.910781] (-) TimerEvent: {}
[5.011038] (-) TimerEvent: {}
[5.101466] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'\x1b[35m\x1b[1mScanning dependencies of target gpu_euclidean_clustering\x1b[0m\n'}
[5.111158] (-) TimerEvent: {}
[5.142627] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] \x1b[32m\x1b[1mLinking CXX shared library devel/lib/libgpu_euclidean_clustering.so\x1b[0m\n'}
[5.211254] (-) TimerEvent: {}
[5.249308] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target gpu_euclidean_clustering\n'}
[5.278714] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'\x1b[35m\x1b[1mScanning dependencies of target lidar_euclidean_cluster_detect\x1b[0m\n'}
[5.311370] (-) TimerEvent: {}
[5.411594] (-) TimerEvent: {}
[5.459912] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 60%] \x1b[32mBuilding CXX object CMakeFiles/lidar_euclidean_cluster_detect.dir/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp.o\x1b[0m\n'}
[5.460951] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 80%] \x1b[32mBuilding CXX object CMakeFiles/lidar_euclidean_cluster_detect.dir/nodes/lidar_euclidean_cluster_detect/cluster.cpp.o\x1b[0m\n'}
[5.511712] (-) TimerEvent: {}
[5.611951] (-) TimerEvent: {}
[5.712219] (-) TimerEvent: {}
[5.812435] (-) TimerEvent: {}
[5.912686] (-) TimerEvent: {}
[6.012915] (-) TimerEvent: {}
[6.113191] (-) TimerEvent: {}
[6.213418] (-) TimerEvent: {}
[6.313643] (-) TimerEvent: {}
[6.413911] (-) TimerEvent: {}
[6.514156] (-) TimerEvent: {}
[6.614411] (-) TimerEvent: {}
[6.714671] (-) TimerEvent: {}
[6.814898] (-) TimerEvent: {}
[6.915130] (-) TimerEvent: {}
[7.015361] (-) TimerEvent: {}
[7.113927] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:71:0:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K"GPU_CLUSTERING" redefined\n'}
[7.114101] (lidar_euclidean_cluster_detect) StderrLine: {'line': b' #define GPU_CLUSTERING\n'}
[7.114169] (lidar_euclidean_cluster_detect) StderrLine: {'line': b' \n'}
[7.114226] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K<command-line>:0:0:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kthis is the location of the previous definition\n'}
[7.115421] (-) TimerEvent: {}
[7.215635] (-) TimerEvent: {}
[7.315896] (-) TimerEvent: {}
[7.416133] (-) TimerEvent: {}
[7.516408] (-) TimerEvent: {}
[7.616637] (-) TimerEvent: {}
[7.716871] (-) TimerEvent: {}
[7.817142] (-) TimerEvent: {}
[7.917397] (-) TimerEvent: {}
[8.017657] (-) TimerEvent: {}
[8.117925] (-) TimerEvent: {}
[8.218169] (-) TimerEvent: {}
[8.318484] (-) TimerEvent: {}
[8.418720] (-) TimerEvent: {}
[8.518973] (-) TimerEvent: {}
[8.619236] (-) TimerEvent: {}
[8.719479] (-) TimerEvent: {}
[8.819752] (-) TimerEvent: {}
[8.920014] (-) TimerEvent: {}
[9.020286] (-) TimerEvent: {}
[9.120535] (-) TimerEvent: {}
[9.220771] (-) TimerEvent: {}
[9.321048] (-) TimerEvent: {}
[9.421313] (-) TimerEvent: {}
[9.521588] (-) TimerEvent: {}
[9.621838] (-) TimerEvent: {}
[9.722137] (-) TimerEvent: {}
[9.822378] (-) TimerEvent: {}
[9.922613] (-) TimerEvent: {}
[10.022847] (-) TimerEvent: {}
[10.123104] (-) TimerEvent: {}
[10.223329] (-) TimerEvent: {}
[10.323588] (-) TimerEvent: {}
[10.423825] (-) TimerEvent: {}
[10.524129] (-) TimerEvent: {}
[10.624371] (-) TimerEvent: {}
[10.724613] (-) TimerEvent: {}
