[0.000000] (-) TimerEvent: {}
[0.553702] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_hark_msgs_generate_messages_eus\n'}
[0.555076] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target rviz_generate_messages_lisp\n'}
[0.568163] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target visualization_msgs_generate_messages_py\n'}
[0.570516] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_rviz_plugins_generate_messages_lisp\n'}
[0.570736] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_rviz_plugins_gencfg\n'}
[0.594023] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target visualization_msgs_generate_messages_nodejs\n'}
[0.599736] (-) TimerEvent: {}
[0.602022] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target vector_map_server_generate_messages_cpp\n'}
[0.602311] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf2_msgs_generate_messages_nodejs\n'}
[0.648523] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf2_msgs_generate_messages_cpp\n'}
[0.666655] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target map_msgs_generate_messages_cpp\n'}
[0.667040] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_generate_messages_py\n'}
[0.676706] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target visualization_msgs_generate_messages_eus\n'}
[0.685694] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf2_msgs_generate_messages_py\n'}
[0.699902] (-) TimerEvent: {}
[0.700235] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_generate_messages_cpp\n'}
[0.700441] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target dynamic_reconfigure_generate_messages_cpp\n'}
[0.700571] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf_generate_messages_nodejs\n'}
[0.704576] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf_generate_messages_py\n'}
[0.724781] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf_generate_messages_lisp\n'}
[0.732600] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target geometry_msgs_generate_messages_py\n'}
[0.736862] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target sensor_msgs_generate_messages_nodejs\n'}
[0.781554] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target vector_map_server_generate_messages_eus\n'}
[0.799079] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_cpp\n'}
[0.799971] (-) TimerEvent: {}
[0.806863] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target pcl_msgs_generate_messages_eus\n'}
[0.817562] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_recognition_msgs_generate_messages_lisp\n'}
[0.826414] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_py\n'}
[0.831530] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_recognition_msgs_generate_messages_eus\n'}
[0.843040] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_hark_msgs_generate_messages_lisp\n'}
[0.844365] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_eus\n'}
[0.848971] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nodelet_generate_messages_lisp\n'}
[0.852000] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target autoware_msgs_generate_messages_py\n'}
[0.853273] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target sensor_msgs_generate_messages_eus\n'}
[0.876142] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_nodejs\n'}
[0.900086] (-) TimerEvent: {}
[0.909290] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target sensor_msgs_generate_messages_cpp\n'}
[0.916610] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target autoware_msgs_generate_messages_cpp\n'}
[0.945076] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_cpp\n'}
[0.957435] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target topic_tools_generate_messages_cpp\n'}
[0.958053] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nodelet_generate_messages_py\n'}
[0.973556] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_cpp\n'}
[0.973733] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_recognition_msgs_generate_messages_py\n'}
[0.974772] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target sensor_msgs_generate_messages_py\n'}
[0.975146] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_footstep_msgs_generate_messages_py\n'}
[0.983653] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nav_msgs_generate_messages_nodejs\n'}
[1.000189] (-) TimerEvent: {}
[1.013607] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target geometry_msgs_generate_messages_eus\n'}
[1.015054] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_rviz_plugins_generate_messages_cpp\n'}
[1.051418] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_nodejs\n'}
[1.052276] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_lisp\n'}
[1.078233] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_generate_messages_eus\n'}
[1.082992] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_rviz_plugins_generate_messages_eus\n'}
[1.083480] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target geometry_msgs_generate_messages_nodejs\n'}
[1.100294] (-) TimerEvent: {}
[1.101328] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target pcl_msgs_generate_messages_py\n'}
[1.107007] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target geometry_msgs_generate_messages_lisp\n'}
[1.118563] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_generate_messages_lisp\n'}
[1.129013] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target geometry_msgs_generate_messages_cpp\n'}
[1.133532] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target pcl_msgs_generate_messages_cpp\n'}
[1.140555] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target autoware_msgs_generate_messages_eus\n'}
[1.163850] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target autoware_msgs_generate_messages_lisp\n'}
[1.165675] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target topic_tools_generate_messages_eus\n'}
[1.200394] (-) TimerEvent: {}
[1.201017] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target visualization_msgs_generate_messages_lisp\n'}
[1.203074] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_eus\n'}
[1.203232] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target autoware_msgs_generate_messages_nodejs\n'}
[1.208307] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_footstep_msgs_generate_messages_eus\n'}
[1.238780] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target visualization_msgs_generate_messages_cpp\n'}
[1.240178] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf2_msgs_generate_messages_eus\n'}
[1.242205] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_msgs_generate_messages_py\n'}
[1.269613] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target vector_map_server_generate_messages_lisp\n'}
[1.274929] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_footstep_msgs_generate_messages_lisp\n'}
[1.280945] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nav_msgs_generate_messages_eus\n'}
[1.287532] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_footstep_msgs_generate_messages_nodejs\n'}
[1.293275] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target grid_map_msgs_generate_messages_nodejs\n'}
[1.300496] (-) TimerEvent: {}
[1.321814] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_srvs_generate_messages_cpp\n'}
[1.327520] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_recognition_msgs_generate_messages_nodejs\n'}
[1.332421] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_msgs_generate_messages_lisp\n'}
[1.334385] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target grid_map_msgs_generate_messages_lisp\n'}
[1.375714] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_srvs_generate_messages_eus\n'}
[1.396279] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_lisp\n'}
[1.397217] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_lisp\n'}
[1.397778] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target grid_map_msgs_generate_messages_eus\n'}
[1.400574] (-) TimerEvent: {}
[1.407052] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_nodejs\n'}
[1.412367] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target vector_map_server_generate_messages_py\n'}
[1.417730] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_msgs_generate_messages_eus\n'}
[1.418060] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_eus\n'}
[1.452020] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target grid_map_msgs_generate_messages_cpp\n'}
[1.453127] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_py\n'}
[1.458196] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_py\n'}
[1.465396] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_hark_msgs_generate_messages_cpp\n'}
[1.500722] (-) TimerEvent: {}
[1.516617] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target grid_map_msgs_generate_messages_py\n'}
[1.521365] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target pcl_msgs_generate_messages_nodejs\n'}
[1.533497] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target sensor_msgs_generate_messages_lisp\n'}
[1.537980] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nav_msgs_generate_messages_cpp\n'}
[1.548464] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nav_msgs_generate_messages_lisp\n'}
[1.557446] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target dynamic_reconfigure_gencfg\n'}
[1.559197] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf2_msgs_generate_messages_lisp\n'}
[1.567864] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target _catkin_empty_exported_target\n'}
[1.576301] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nav_msgs_generate_messages_py\n'}
[1.584260] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_srvs_generate_messages_lisp\n'}
[1.585887] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_recognition_msgs_generate_messages_cpp\n'}
[1.602264] (-) TimerEvent: {}
[1.631341] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target topic_tools_generate_messages_lisp\n'}
[1.663287] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_srvs_generate_messages_nodejs\n'}
[1.664898] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target std_srvs_generate_messages_py\n'}
[1.676598] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_msgs_generate_messages_nodejs\n'}
[1.676943] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target map_msgs_generate_messages_nodejs\n'}
[1.677147] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target topic_tools_generate_messages_nodejs\n'}
[1.694524] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target topic_tools_generate_messages_py\n'}
[1.701794] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_generate_messages_nodejs\n'}
[1.702341] (-) TimerEvent: {}
[1.702936] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target pcl_msgs_generate_messages_lisp\n'}
[1.706082] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target nodelet_topic_tools_gencfg\n'}
[1.714224] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target tf_generate_messages_cpp\n'}
[1.717892] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target jsk_footstep_msgs_generate_messages_cpp\n'}
[1.736591] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 40%] Built target actionlib_msgs_generate_messages_cpp\n'}
[1.773819] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'\x1b[35m\x1b[1mScanning dependencies of target lidar_euclidean_cluster_detect\x1b[0m\n'}
[1.802439] (-) TimerEvent: {}
[1.854467] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'[ 60%] \x1b[32mBuilding CXX object CMakeFiles/lidar_euclidean_cluster_detect.dir/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp.o\x1b[0m\n'}
[1.902537] (-) TimerEvent: {}
[2.002812] (-) TimerEvent: {}
[2.103101] (-) TimerEvent: {}
[2.203355] (-) TimerEvent: {}
[2.303587] (-) TimerEvent: {}
[2.403846] (-) TimerEvent: {}
[2.504140] (-) TimerEvent: {}
[2.604394] (-) TimerEvent: {}
[2.704629] (-) TimerEvent: {}
[2.804895] (-) TimerEvent: {}
[2.905182] (-) TimerEvent: {}
[3.005405] (-) TimerEvent: {}
[3.105648] (-) TimerEvent: {}
[3.205880] (-) TimerEvent: {}
[3.306150] (-) TimerEvent: {}
[3.406412] (-) TimerEvent: {}
[3.437010] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:71:0:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K"GPU_CLUSTERING" redefined\n'}
[3.437178] (lidar_euclidean_cluster_detect) StderrLine: {'line': b' #define GPU_CLUSTERING\n'}
[3.437239] (lidar_euclidean_cluster_detect) StderrLine: {'line': b' \n'}
[3.437293] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K<command-line>:0:0:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kthis is the location of the previous definition\n'}
[3.506528] (-) TimerEvent: {}
[3.606762] (-) TimerEvent: {}
[3.707020] (-) TimerEvent: {}
[3.807265] (-) TimerEvent: {}
[3.907533] (-) TimerEvent: {}
[4.007781] (-) TimerEvent: {}
[4.108110] (-) TimerEvent: {}
[4.208363] (-) TimerEvent: {}
[4.308622] (-) TimerEvent: {}
[4.408854] (-) TimerEvent: {}
[4.509098] (-) TimerEvent: {}
[4.609357] (-) TimerEvent: {}
[4.709631] (-) TimerEvent: {}
[4.809862] (-) TimerEvent: {}
[4.910149] (-) TimerEvent: {}
[5.010379] (-) TimerEvent: {}
[5.110645] (-) TimerEvent: {}
[5.210899] (-) TimerEvent: {}
[5.311161] (-) TimerEvent: {}
[5.411448] (-) TimerEvent: {}
[5.511717] (-) TimerEvent: {}
[5.611954] (-) TimerEvent: {}
[5.712225] (-) TimerEvent: {}
[5.812526] (-) TimerEvent: {}
[5.912828] (-) TimerEvent: {}
[6.013087] (-) TimerEvent: {}
[6.113348] (-) TimerEvent: {}
[6.213637] (-) TimerEvent: {}
[6.313860] (-) TimerEvent: {}
[6.414088] (-) TimerEvent: {}
[6.514315] (-) TimerEvent: {}
[6.614561] (-) TimerEvent: {}
[6.714799] (-) TimerEvent: {}
[6.815095] (-) TimerEvent: {}
[6.915349] (-) TimerEvent: {}
[6.985008] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kvoid segmentByDistance(pcl::PointCloud<pcl::PointXYZ>::Ptr, pcl::PointCloud<pcl::PointXYZRGB>::Ptr, autoware_msgs::Centroids&, autoware_msgs::CloudClusterArray&)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[6.985158] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:663:3:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kthis \xe2\x80\x98\x1b[01m\x1b[Kelse\x1b[m\x1b[K\xe2\x80\x99 clause does not guard... [\x1b[01;35m\x1b[K-Wmisleading-indentation\x1b[m\x1b[K]\n'}
[6.985225] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   \x1b[01;35m\x1b[Kelse\x1b[m\x1b[K\n'}
[6.985279] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   \x1b[01;35m\x1b[K^~~~\x1b[m\x1b[K\n'}
[6.985329] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:667:5:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[K...this statement, but the latter is misleadingly indented as if it were guarded by the \xe2\x80\x98\x1b[01m\x1b[Kelse\x1b[m\x1b[K\xe2\x80\x99\n'}
[6.985382] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     \x1b[01;36m\x1b[Kfor\x1b[m\x1b[K (unsigned int i = 0; i < final_clusters.size(); i++)\n'}
[6.985435] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'     \x1b[01;36m\x1b[K^~~\x1b[m\x1b[K\n'}
[7.006909] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kint main(int, char**)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[7.007081] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:938:58:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[KISO C++ forbids converting a string constant to \xe2\x80\x98\x1b[01m\x1b[Kchar*\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K-Wwrite-strings\x1b[m\x1b[K]\n'}
[7.007151] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   init_scheduling("/tmp/euclidean_cluster_detect", key_id\x1b[01;35m\x1b[K)\x1b[m\x1b[K;\n'}
[7.007222] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'                                                          \x1b[01;35m\x1b[K^\x1b[m\x1b[K\n'}
[7.015435] (-) TimerEvent: {}
[7.115653] (-) TimerEvent: {}
[7.215915] (-) TimerEvent: {}
[7.316177] (-) TimerEvent: {}
[7.416402] (-) TimerEvent: {}
[7.516658] (-) TimerEvent: {}
[7.616917] (-) TimerEvent: {}
[7.717147] (-) TimerEvent: {}
[7.817402] (-) TimerEvent: {}
[7.917667] (-) TimerEvent: {}
[8.017942] (-) TimerEvent: {}
[8.118200] (-) TimerEvent: {}
[8.218460] (-) TimerEvent: {}
[8.318689] (-) TimerEvent: {}
[8.418955] (-) TimerEvent: {}
[8.519200] (-) TimerEvent: {}
[8.619461] (-) TimerEvent: {}
[8.719707] (-) TimerEvent: {}
[8.819966] (-) TimerEvent: {}
[8.920199] (-) TimerEvent: {}
[9.020431] (-) TimerEvent: {}
[9.120687] (-) TimerEvent: {}
[9.220950] (-) TimerEvent: {}
[9.321214] (-) TimerEvent: {}
[9.421490] (-) TimerEvent: {}
[9.521744] (-) TimerEvent: {}
[9.622011] (-) TimerEvent: {}
[9.722290] (-) TimerEvent: {}
[9.822569] (-) TimerEvent: {}
[9.922826] (-) TimerEvent: {}
[10.023061] (-) TimerEvent: {}
[10.123343] (-) TimerEvent: {}
[10.223609] (-) TimerEvent: {}
[10.323880] (-) TimerEvent: {}
[10.424146] (-) TimerEvent: {}
[10.524405] (-) TimerEvent: {}
[10.624655] (-) TimerEvent: {}
[10.724880] (-) TimerEvent: {}
[10.825152] (-) TimerEvent: {}
[10.925453] (-) TimerEvent: {}
[11.025682] (-) TimerEvent: {}
[11.125912] (-) TimerEvent: {}
[11.226142] (-) TimerEvent: {}
[11.326398] (-) TimerEvent: {}
[11.426654] (-) TimerEvent: {}
[11.479332] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:31:0\x1b[m\x1b[K:\n'}
[11.479491] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/pcl-1.8/pcl/sample_consensus/model_types.h:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kvoid __static_initialization_and_destruction_0(int, int)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[11.479558] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/pcl-1.8/pcl/sample_consensus/model_types.h:99:3:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kpcl::SAC_SAMPLE_SIZE\x1b[m\x1b[K\xe2\x80\x99 is deprecated: This map is deprecated and is kept only to prevent breaking existing user code. Starting from PCL 1.8.0 model sample size is a protected member of the SampleConsensusModel class [\x1b[01;35m\x1b[K-Wdeprecated-declarations\x1b[m\x1b[K]\n'}
[11.479618] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   \x1b[01;35m\x1b[KSAC_SAMPLE_SIZE\x1b[m\x1b[K (sample_size_pairs, sample_size_pairs + sizeof (sample_size_pairs) / sizeof (SampleSizeModel));\n'}
[11.479672] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'   \x1b[01;35m\x1b[K^~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[11.479725] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/pcl-1.8/pcl/sample_consensus/model_types.h:99:3:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[11.526742] (-) TimerEvent: {}
[11.627003] (-) TimerEvent: {}
[11.727251] (-) TimerEvent: {}
[11.827500] (-) TimerEvent: {}
[11.927750] (-) TimerEvent: {}
[11.939439] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/nodes/lidar_euclidean_cluster_detect/lidar_euclidean_cluster_detect.cpp:75:0\x1b[m\x1b[K:\n'}
[11.939590] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/include/gpu_euclidean_clustering.h:\x1b[m\x1b[K At global scope:\n'}
[11.939657] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/include/gpu_euclidean_clustering.h:44:22:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kdeadline_list_\x1b[m\x1b[K\xe2\x80\x99 defined but not used [\x1b[01;35m\x1b[K-Wunused-variable\x1b[m\x1b[K]\n'}
[11.939722] (lidar_euclidean_cluster_detect) StderrLine: {'line': b' static long long int \x1b[01;35m\x1b[Kdeadline_list_\x1b[m\x1b[K[35];\n'}
[11.939779] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'                      \x1b[01;35m\x1b[K^~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[11.939831] (lidar_euclidean_cluster_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/lidar_euclidean_cluster_detect/include/gpu_euclidean_clustering.h:43:12:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Ksig_\x1b[m\x1b[K\xe2\x80\x99 defined but not used [\x1b[01;35m\x1b[K-Wunused-variable\x1b[m\x1b[K]\n'}
