[0.000000] (-) TimerEvent: {}
[0.093725] (vision_darknet_detect) StdoutLine: {'line': b'-- This workspace overlays: /home/hypark/rubis_ws/devel;/home/hypark/autoware.ai/install/ymc;/home/hypark/autoware.ai/install/xsens_driver;/home/hypark/autoware.ai/install/wf_simulator;/home/hypark/autoware.ai/install/lattice_planner;/home/hypark/autoware.ai/install/waypoint_planner;/home/hypark/autoware.ai/install/waypoint_maker;/home/hypark/autoware.ai/install/way_planner;/home/hypark/autoware.ai/install/vlg22c_cam;/home/hypark/autoware.ai/install/vision_ssd_detect;/home/hypark/autoware.ai/install/vision_segment_enet_detect;/home/hypark/autoware.ai/install/vision_lane_detect;/home/hypark/autoware.ai/install/vision_darknet_detect;/home/hypark/autoware.ai/install/vision_beyond_track;/home/hypark/autoware.ai/install/vel_pose_diff_checker;/home/hypark/autoware.ai/install/vehicle_socket;/home/hypark/autoware.ai/install/vehicle_sim_model;/home/hypark/autoware.ai/install/vehicle_model;/home/hypark/autoware.ai/install/vehicle_gazebo_simulation_launcher;/home/hypark/autoware.ai/install/vehicle_gazebo_simulation_interface;/home/hypark/autoware.ai/install/vehicle_engage_panel;/home/hypark/autoware.ai/install/vehicle_description;/home/hypark/autoware.ai/install/trafficlight_recognizer;/home/hypark/autoware.ai/install/op_utilities;/home/hypark/autoware.ai/install/op_simulation_package;/home/hypark/autoware.ai/install/op_local_planner;/home/hypark/autoware.ai/install/op_global_planner;/home/hypark/autoware.ai/install/lidar_kf_contour_track;/home/hypark/autoware.ai/install/op_ros_helpers;/home/hypark/autoware.ai/install/ff_waypoint_follower;/home/hypark/autoware.ai/install/dp_planner;/home/hypark/autoware.ai/install/op_simu;/home/hypark/autoware.ai/install/op_planner;/home/hypark/autoware.ai/install/op_utility;/home/hypark/autoware.ai/install/lidar_euclidean_cluster_detect;/home/hypark/autoware.ai/install/vector_map_server;/home/hypark/autoware.ai/install/road_occupancy_processor;/home/hypark/autoware.ai/install/costmap_generator;/home/hypark/autoware.ai/install/object_map;/home/hypark/autoware.ai/install/naive_motion_predict;/home/hypark/autoware.ai/install/lanelet_aisan_converter;/home/hypark/autoware.ai/install/map_file;/home/hypark/autoware.ai/install/libvectormap;/home/hypark/autoware.ai/install/lane_planner;/home/hypark/autoware.ai/install/imm_ukf_pda_track;/home/hypark/autoware.ai/install/decision_maker;/home/hypark/autoware.ai/install/vector_map;/home/hypark/autoware.ai/install/vector_map_msgs;/home/hypark/autoware.ai/install/vectacam;/home/hypark/autoware.ai/install/udon_socket;/home/hypark/autoware.ai/install/twist_generator;/home/hypark/autoware.ai/install/twist_gate;/home/hypark/autoware.ai/install/twist_filter;/home/hypark/autoware.ai/install/twist2odom;/home/hypark/autoware.ai/install/tablet_socket;/home/hypark/autoware.ai/install/runtime_manager;/home/hypark/autoware.ai/install/mqtt_socket;/home/hypark/autoware.ai/install/tablet_socket_msgs;/home/hypark/autoware.ai/install/state_machine_lib;/home/hypark/autoware.ai/install/sound_player;/home/hypark/autoware.ai/install/sick_lms5xx;/home/hypark/autoware.ai/install/sick_ldmrs_tools;/home/hypark/autoware.ai/install/sick_ldmrs_driver;/home/hypark/autoware.ai/install/sick_ldmrs_msgs;/home/hypark/autoware.ai/install/sick_ldmrs_description;/home/hypark/autoware.ai/install/points2image;/home/hypark/autoware.ai/install/rosinterface;/home/hypark/autoware.ai/install/rosbag_controller;/home/hypark/autoware.ai/install/pure_pursuit;/home/hypark/autoware.ai/install/points_preprocessor;/home/hypark/autoware.ai/install/mpc_follower;/home/hypark/autoware.ai/install/lidar_localizer;/home/hypark/autoware.ai/install/emergency_handler;/home/hypark/autoware.ai/install/autoware_health_checker;/home/hypark/autoware.ai/install/as;/home/hypark/autoware.ai/install/ros_observer;/home/hypark/autoware.ai/install/roi_object_filter;/home/hypark/autoware.ai/install/range_vision_fusion;/home/hypark/autoware.ai/install/pos_db;/home/hypark/autoware.ai/install/points_downsampler;/home/hypark/autoware.ai/install/pixel_cloud_fusion;/home/hypark/autoware.ai/install/pcl_omp_registration;/home/hypark/autoware.ai/install/pc2_downsampler;/home/hypark/autoware.ai/install/oculus_socket;/home/hypark/autoware.ai/install/obj_db;/home/hypark/autoware.ai/install/nmea_navsat;/home/hypark/autoware.ai/install/ndt_tku;/home/hypark/autoware.ai/install/ndt_gpu;/home/hypark/autoware.ai/install/ndt_cpu;/home/hypark/autoware.ai/install/multi_vlp_driver;/home/hypark/autoware.ai/install/multi_vlp_converter;/home/hypark/autoware.ai/install/multi_vlp_combiner;/home/hypark/autoware.ai/install/multi_lidar_calibrator;/home/hypark/autoware.ai/install/mrt_cmake_modules;/home/hypark/autoware.ai/install/microstrain_driver;/home/hypark/autoware.ai/install/memsic_imu;/home/hypark/autoware.ai/install/marker_downsampler;/home/hypark/autoware.ai/install/map_tools;/home/hypark/autoware.ai/install/map_tf_generator;/home/hypark/autoware.ai/install/log_tools;/home/hypark/autoware.ai/install/lidar_shape_estimation;/home/hypark/autoware.ai/install/lidar_point_pillars;/home/hypark/autoware.ai/install/lidar_naive_l_shape_detect;/home/hypark/autoware.ai/install/lidar_fake_perception;/home/hypark/autoware.ai/install/lidar_apollo_cnn_seg_detect;/home/hypark/autoware.ai/install/libwaypoint_follower;/home/hypark/autoware.ai/install/lgsvl_simulator_bridge;/home/hypark/autoware.ai/install/lanelet2_extension;/home/hypark/autoware.ai/install/lanelet2_validation;/home/hypark/autoware.ai/install/lanelet2_examples;/home/hypark/autoware.ai/install/lanelet2_python;/home/hypark/autoware.ai/install/lanelet2_routing;/home/hypark/autoware.ai/install/lanelet2_traffic_rules;/home/hypark/autoware.ai/install/lanelet2_projection;/home/hypark/autoware.ai/install/lanelet2_maps;/home/hypark/autoware.ai/install/lanelet2_io;/home/hypark/autoware.ai/install/lanelet2_core;/home/hypark/autoware.ai/install/kvaser;/home/hypark/autoware.ai/install/kitti_launch;/home/hypark/autoware.ai/install/kitti_player;/home/hypark/autoware.ai/install/kitti_box_publisher;/home/hypark/autoware.ai/install/javad_navsat_driver;/home/hypark/autoware.ai/install/integrated_viewer;/home/hypark/autoware.ai/install/image_processor;/home/hypark/autoware.ai/install/hokuyo;/home/hypark/autoware.ai/install/graph_tools;/home/hypark/autoware.ai/install/gnss_localizer;/home/hypark/autoware.ai/install/gnss;/home/hypark/autoware.ai/install/glviewer;/home/hypark/autoware.ai/install/gazebo_world_description;/home/hypark/autoware.ai/install/gazebo_imu_description;/home/hypark/autoware.ai/install/gazebo_camera_description;/home/hypark/autoware.ai/install/garmin;/home/hypark/autoware.ai/install/freespace_planner;/home/hypark/autoware.ai/install/fastvirtualscan;/home/hypark/autoware.ai/install/ekf_localizer;/home/hypark/autoware.ai/install/ds4_msgs;/home/hypark/autoware.ai/install/ds4_driver;/home/hypark/autoware.ai/install/detected_objects_visualizer;/home/hypark/autoware.ai/install/decision_maker_panel;/home/hypark/autoware.ai/install/data_preprocessor;/home/hypark/autoware.ai/install/custom_msgs;/home/hypark/autoware.ai/install/carla_autoware_bridge;/home/hypark/autoware.ai/install/calibration_publisher;/home/hypark/autoware.ai/install/autoware_system_msgs;/home/hypark/autoware.ai/install/autoware_rviz_plugins;/home/hypark/autoware.ai/install/autoware_quickstart_examples;/home/hypark/autoware.ai/install/autoware_pointgrey_drivers;/home/hypark/autoware.ai/install/autoware_driveworks_interface;/home/hypark/autoware.ai/install/autoware_connector;/home/hypark/autoware.ai/install/autoware_camera_lidar_calibrator;/home/hypark/autoware.ai/install/astar_search;/home/hypark/autoware.ai/install/amathutils_lib;/home/hypark/autoware.ai/install/autoware_msgs;/home/hypark/autoware.ai/install/autoware_map_msgs;/home/hypark/autoware.ai/install/autoware_launcher_rviz;/home/hypark/autoware.ai/install/autoware_launcher;/home/hypark/autoware.ai/install/autoware_lanelet2_msgs;/home/hypark/autoware.ai/install/autoware_external_msgs;/home/hypark/autoware.ai/install/autoware_driveworks_gmsl_interface;/home/hypark/autoware.ai/install/autoware_config_msgs;/home/hypark/autoware.ai/install/autoware_can_msgs;/home/hypark/autoware.ai/install/autoware_build_flags;/home/hypark/autoware.ai/install/autoware_bag_tools;/home/hypark/autoware.ai/install/adi_driver;/opt/ros/melodic\n'}
[0.099440] (-) TimerEvent: {}
[0.112616] (vision_darknet_detect) StdoutLine: {'line': b'-- Found PythonInterp: /usr/bin/python2 (found suitable version "2.7.17", minimum required is "2") \n'}
[0.112814] (vision_darknet_detect) StdoutLine: {'line': b'-- Using PYTHON_EXECUTABLE: /usr/bin/python2\n'}
[0.112896] (vision_darknet_detect) StdoutLine: {'line': b'-- Using Debian Python package layout\n'}
[0.112956] (vision_darknet_detect) StdoutLine: {'line': b'-- Using empy: /usr/bin/empy\n'}
[0.199480] (-) TimerEvent: {}
[0.246059] (vision_darknet_detect) StdoutLine: {'line': b'-- Using CATKIN_ENABLE_TESTING: ON\n'}
[0.246205] (vision_darknet_detect) StdoutLine: {'line': b'-- Call enable_testing()\n'}
[0.246700] (vision_darknet_detect) StdoutLine: {'line': b'-- Using CATKIN_TEST_RESULTS_DIR: /home/hypark/git/Autoware_On_Embedded/build/vision_darknet_detect/test_results\n'}
[0.284884] (vision_darknet_detect) StdoutLine: {'line': b"-- Found gtest sources under '/usr/src/googletest': gtests will be built\n"}
[0.285024] (vision_darknet_detect) StdoutLine: {'line': b"-- Found gmock sources under '/usr/src/googletest': gmock will be built\n"}
[0.299582] (-) TimerEvent: {}
[0.302984] (vision_darknet_detect) StdoutLine: {'line': b'-- Found PythonInterp: /usr/bin/python2 (found version "2.7.17") \n'}
[0.307428] (vision_darknet_detect) StdoutLine: {'line': b'-- Using Python nosetests: /usr/bin/nosetests-2.7\n'}
[0.354162] (vision_darknet_detect) StdoutLine: {'line': b'-- catkin 0.7.29\n'}
[0.354303] (vision_darknet_detect) StdoutLine: {'line': b'-- BUILD_SHARED_LIBS is on\n'}
[0.399664] (-) TimerEvent: {}
[0.499890] (-) TimerEvent: {}
[0.541210] (vision_darknet_detect) StdoutLine: {'line': b'-- Using these message generators: gencpp;geneus;genlisp;gennodejs;genpy\n'}
[0.600005] (-) TimerEvent: {}
[0.700236] (-) TimerEvent: {}
[0.800530] (-) TimerEvent: {}
[0.801496] (vision_darknet_detect) StdoutLine: {'line': b'-- Found OpenMP_C: -fopenmp  \n'}
[0.802487] (vision_darknet_detect) StdoutLine: {'line': b'-- Found OpenMP_CXX: -fopenmp  \n'}
[0.803033] (vision_darknet_detect) StdoutLine: {'line': b'-- Found OpenMP: TRUE   \n'}
[0.900620] (-) TimerEvent: {}
[1.000876] (-) TimerEvent: {}
[1.006019] (vision_darknet_detect) StdoutLine: {'line': b'-- Configuring done\n'}
[1.101000] (-) TimerEvent: {}
[1.102850] (vision_darknet_detect) StdoutLine: {'line': b'-- Generating done\n'}
[1.109869] (vision_darknet_detect) StdoutLine: {'line': b'-- Build files have been written to: /home/hypark/git/Autoware_On_Embedded/build/vision_darknet_detect\n'}
[1.201110] (-) TimerEvent: {}
[1.222529] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target roscpp_generate_messages_lisp\n'}
[1.228826] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_footstep_msgs_generate_messages_nodejs\n'}
[1.229082] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target rosgraph_msgs_generate_messages_lisp\n'}
[1.231455] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target roscpp_generate_messages_py\n'}
[1.232075] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target sensor_msgs_generate_messages_nodejs\n'}
[1.232664] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target pcl_msgs_generate_messages_nodejs\n'}
[1.233166] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target actionlib_msgs_generate_messages_cpp\n'}
[1.236239] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target actionlib_msgs_generate_messages_lisp\n'}
[1.244562] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_footstep_msgs_generate_messages_eus\n'}
[1.249112] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target actionlib_msgs_generate_messages_py\n'}
[1.250354] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target pcl_msgs_generate_messages_py\n'}
[1.267749] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target rosgraph_msgs_generate_messages_nodejs\n'}
[1.301223] (-) TimerEvent: {}
[1.332256] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target std_msgs_generate_messages_nodejs\n'}
[1.337082] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target rosgraph_msgs_generate_messages_cpp\n'}
[1.338028] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target pcl_msgs_generate_messages_eus\n'}
[1.338841] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target pcl_msgs_generate_messages_lisp\n'}
[1.342654] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target std_msgs_generate_messages_lisp\n'}
[1.348561] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_msgs_generate_messages_cpp\n'}
[1.348777] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target sensor_msgs_generate_messages_cpp\n'}
[1.355455] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target sensor_msgs_generate_messages_eus\n'}
[1.375834] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_config_msgs_generate_messages_lisp\n'}
[1.376232] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_config_msgs_generate_messages_eus\n'}
[1.376414] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_footstep_msgs_generate_messages_lisp\n'}
[1.386835] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target std_msgs_generate_messages_eus\n'}
[1.401333] (-) TimerEvent: {}
[1.437626] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_msgs_generate_messages_nodejs\n'}
[1.440826] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_config_msgs_generate_messages_py\n'}
[1.447519] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target actionlib_msgs_generate_messages_nodejs\n'}
[1.450970] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target rosgraph_msgs_generate_messages_py\n'}
[1.456355] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target std_msgs_generate_messages_py\n'}
[1.462055] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_footstep_msgs_generate_messages_py\n'}
[1.464006] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target std_msgs_generate_messages_cpp\n'}
[1.476467] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_msgs_generate_messages_py\n'}
[1.476693] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target sensor_msgs_generate_messages_py\n'}
[1.480592] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_recognition_msgs_generate_messages_py\n'}
[1.482962] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_msgs_generate_messages_eus\n'}
[1.495722] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_recognition_msgs_generate_messages_cpp\n'}
[1.501448] (-) TimerEvent: {}
[1.540011] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target sensor_msgs_generate_messages_lisp\n'}
[1.565007] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target actionlib_msgs_generate_messages_eus\n'}
[1.568101] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target roscpp_generate_messages_nodejs\n'}
[1.568628] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_config_msgs_generate_messages_nodejs\n'}
[1.573500] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target pcl_msgs_generate_messages_cpp\n'}
[1.577513] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target roscpp_generate_messages_eus\n'}
[1.577908] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_msgs_generate_messages_lisp\n'}
[1.579125] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target geometry_msgs_generate_messages_nodejs\n'}
[1.579933] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target geometry_msgs_generate_messages_eus\n'}
[1.581924] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target geometry_msgs_generate_messages_lisp\n'}
[1.601545] (-) TimerEvent: {}
[1.607188] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_footstep_msgs_generate_messages_cpp\n'}
[1.613167] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target geometry_msgs_generate_messages_cpp\n'}
[1.642927] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target geometry_msgs_generate_messages_py\n'}
[1.650631] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target roscpp_generate_messages_cpp\n'}
[1.652736] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target autoware_config_msgs_generate_messages_cpp\n'}
[1.656405] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_recognition_msgs_generate_messages_eus\n'}
[1.664420] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_recognition_msgs_generate_messages_lisp\n'}
[1.666739] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target jsk_recognition_msgs_generate_messages_nodejs\n'}
[1.668969] (vision_darknet_detect) StdoutLine: {'line': b'[  0%] Built target rosgraph_msgs_generate_messages_eus\n'}
[1.701627] (-) TimerEvent: {}
[1.715477] (vision_darknet_detect) StdoutLine: {'line': b'[  1%] \x1b[34m\x1b[1mBuilding NVCC (Device) object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/vision_darknet_detect_lib_generated_blas_kernels.cu.o\x1b[0m\n'}
[1.801756] (-) TimerEvent: {}
[1.901980] (-) TimerEvent: {}
[2.002234] (-) TimerEvent: {}
[2.102471] (-) TimerEvent: {}
[2.173458] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(37): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.173623] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.174249] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(90): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.174334] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.177343] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(493): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.177434] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.178564] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(648): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.178647] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.182527] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(1077): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.182621] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.202563] (-) TimerEvent: {}
[2.302826] (-) TimerEvent: {}
[2.403044] (-) TimerEvent: {}
[2.503262] (-) TimerEvent: {}
[2.603440] (-) TimerEvent: {}
[2.703681] (-) TimerEvent: {}
[2.803937] (-) TimerEvent: {}
[2.826552] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(37): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.826691] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.826924] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(90): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.827012] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.829792] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(493): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.829887] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.830829] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(648): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.830911] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.834215] (vision_darknet_detect) StderrLine: {'line': b'/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/blas_kernels.cu(1077): warning: conversion from a string literal to "char *" is deprecated\n'}
[2.834310] (vision_darknet_detect) StderrLine: {'line': b'\n'}
[2.904060] (-) TimerEvent: {}
[3.004286] (-) TimerEvent: {}
[3.104506] (-) TimerEvent: {}
[3.133121] (vision_darknet_detect) StdoutLine: {'line': b'\x1b[35m\x1b[1mScanning dependencies of target vision_darknet_detect_lib\x1b[0m\n'}
[3.204623] (-) TimerEvent: {}
[3.239567] (vision_darknet_detect) StdoutLine: {'line': b'[  5%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/cuda.c.o\x1b[0m\n'}
[3.239866] (vision_darknet_detect) StdoutLine: {'line': b'[  5%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/utils.c.o\x1b[0m\n'}
[3.239983] (vision_darknet_detect) StdoutLine: {'line': b'[  6%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/activations.c.o\x1b[0m\n'}
[3.240583] (vision_darknet_detect) StdoutLine: {'line': b'[  8%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/im2col.c.o\x1b[0m\n'}
[3.240794] (vision_darknet_detect) StdoutLine: {'line': b'[ 10%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/deconvolutional_layer.c.o\x1b[0m\n'}
[3.240943] (vision_darknet_detect) StdoutLine: {'line': b'[ 12%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/image.c.o\x1b[0m\n'}
[3.243076] (vision_darknet_detect) StdoutLine: {'line': b'[ 13%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/gemm.c.o\x1b[0m\n'}
[3.243596] (vision_darknet_detect) StdoutLine: {'line': b'[ 15%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/blas.c.o\x1b[0m\n'}
[3.244454] (vision_darknet_detect) StdoutLine: {'line': b'[ 17%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/col2im.c.o\x1b[0m\n'}
[3.251972] (vision_darknet_detect) StdoutLine: {'line': b'[ 18%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/list.c.o\x1b[0m\n'}
[3.261761] (vision_darknet_detect) StdoutLine: {'line': b'[ 20%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/crop_layer.c.o\x1b[0m\n'}
[3.265384] (vision_darknet_detect) StdoutLine: {'line': b'[ 22%] \x1b[32mBuilding C object CMakeFiles/vision_darknet_detect_lib.dir/darknet/src/convolutional_layer.c.o\x1b[0m\n'}
[3.304725] (-) TimerEvent: {}
[3.309348] (vision_darknet_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/utils.c:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kread_file\x1b[m\x1b[K\xe2\x80\x99:\n'}
[3.309556] (vision_darknet_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/utils.c:267:5:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kignoring return value of \xe2\x80\x98\x1b[01m\x1b[Kfread\x1b[m\x1b[K\xe2\x80\x99, declared with attribute warn_unused_result [\x1b[01;35m\x1b[K-Wunused-result\x1b[m\x1b[K]\n'}
[3.309686] (vision_darknet_detect) StderrLine: {'line': b'     \x1b[01;35m\x1b[Kfread(text, 1, size, fp)\x1b[m\x1b[K;\n'}
[3.309789] (vision_darknet_detect) StderrLine: {'line': b'     \x1b[01;35m\x1b[K^~~~~~~~~~~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[3.309973] (vision_darknet_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/utils.c:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kfgetl\x1b[m\x1b[K\xe2\x80\x99:\n'}
[3.310090] (vision_darknet_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/utils.c:355:9:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kignoring return value of \xe2\x80\x98\x1b[01m\x1b[Kfgets\x1b[m\x1b[K\xe2\x80\x99, declared with attribute warn_unused_result [\x1b[01;35m\x1b[K-Wunused-result\x1b[m\x1b[K]\n'}
[3.310204] (vision_darknet_detect) StderrLine: {'line': b'         \x1b[01;35m\x1b[Kfgets(&line[curr], readsize, fp)\x1b[m\x1b[K;\n'}
[3.310307] (vision_darknet_detect) StderrLine: {'line': b'         \x1b[01;35m\x1b[K^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[3.319871] (vision_darknet_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/cuda.c:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kget_deadline_list\x1b[m\x1b[K\xe2\x80\x99:\n'}
[3.320205] (vision_darknet_detect) StderrLine: {'line': b'\x1b[01m\x1b[K/home/hypark/git/Autoware_On_Embedded/autoware.ai/src/autoware/core_perception/vision_darknet_detect/darknet/src/cuda.c:440:17:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kuse of assignment suppression and length modifier together in gnu_scanf format [\x1b[01;35m\x1b[K-Wformat=\x1b[m\x1b[K]\n'}
[3.320387] (vision_darknet_detect) StderrLine: {'line': b'     sscanf(buf, \x1b[01;35m\x1b[K"%*llu, %llu"\x1b[m\x1b[K, &deadline);\n'}
[3.320547] (vision_darknet_detect) StderrLine: {'line': b'                 \x1b[01;35m\x1b[K^~~~~~~~~~~~~\x1b[m\x1b[K\n'}
